"id","name","type","description","human_readable_id","graph_embedding","text_unit_ids","description_embedding"
"d034e4fd8ac849278e658daad1a1f033","GIAO DỊCH MUA LẠI","LOẠI GIAO DỊCH","""GIAO DỊCH MUA LẠI is a type of financial transaction that is part of the buy-back transaction, which is the second transaction in the buy-back process.""",541,"",['5b2f0bf433bcfc972d553e0b74427aa7' 'b811eb9222b8eeedce1c40b89e3bc016'],"[ 0.01110832 -0.0022837  -0.02573445 ...  0.01295098  0.01668865
  0.01729589]"
"091e998370dd42d1b05ab0fcf6595a7e","BÊN BÁN","NGƯỜI THAM GIA","""BêN BÁN is the entity involved in both the initial and subsequent transactions. In the first transaction, BêN BÁN is the seller, while in the second transaction, BêN BÁN becomes the buyer. This entity plays a crucial role in facilitating trading activities and is essential for the completion of transactions within the stock market investments domain.""",542,"",['5b2f0bf433bcfc972d553e0b74427aa7' 'b811eb9222b8eeedce1c40b89e3bc016'],"[-0.00321805 -0.04052532  0.00980545 ...  0.00434117  0.00639537
  0.04864901]"
"1e6cabc18fab4c048281fd29d3044438","BÊN MUA","NGƯỜI THAM GIA","""BêN MUA is the entity involved in buying transactions, known as the buyer in the first round of trading.""",543,"",['5b2f0bf433bcfc972d553e0b74427aa7' 'b811eb9222b8eeedce1c40b89e3bc016'],"[-0.01875409 -0.01052225 -0.01532982 ... -0.00173056 -0.00936571
  0.02353899]"
"dc08f6d7398b4b798a3bdccf508a2ad4","GIAO DỊCH BÁN KẾT HỢP MUA LẠI","HOẠT ĐỘNG GIAO DỊCH","Giao dịch bán kết hợp mua lại là giao dịch trên hệ thống giao dịch kết hợp hai giao dịch mua bán thông thường tại cùng một thời điểm với cùng một đối tác giao dịch",544,"",['55c694e950262cc7801d636dbb928245'],"[-0.01718113 -0.01701082  0.00427525 ... -0.01486694 -0.01707093
 -0.00497401]"
"1c7fd5af8d8041e186eae2431fc627cd","GIAO DỊCH THÔNG THƯỜNG LẦN 1","HOẠT ĐỘNG GIAO DỊCH","Giao dịch thông thường lần 1 là giao dịch bán công cụ nợ",545,"",['55c694e950262cc7801d636dbb928245'],"[ 0.00546828  0.00470349 -0.0206877  ... -0.02720758  0.00411077
  0.03653808]"
"b16eda56dcec40f2b3e109fb9246bee3","GIAO DỊCH THÔNG THƯỜNG LẦN 2","HOẠT ĐỘNG GIAO DỊCH","Giao dịch thông thường lần 2 là giao dịch mua lại cùng công cụ nợ đó tại một thời điểm xác định",546,"",['55c694e950262cc7801d636dbb928245'],"[ 0.01787622 -0.01171235 -0.02400982 ... -0.03171717  0.00139343
  0.03601472]"
"43c68f9a86654a32a2215e23957ed184","ĐỐI TÁC GIAO DỊCH","NGƯỜI","Đối tác giao dịch là người tham gia vào các giao dịch tài chính",547,"",['5b2f0bf433bcfc972d553e0b74427aa7'],"[ 0.00548525  0.00454933 -0.01617111 ... -0.01390368  0.00919033
  0.0318598 ]"
"1ba06fe2e86140a59bbc4f4e969d0f71","GIAO DỊCH BÁN CÔNG CỤ NỢ","GIAO DỊCH","Giao dịch bán công cụ nợ là một loại giao dịch tài chính",548,"",['5b2f0bf433bcfc972d553e0b74427aa7'],"[ 0.00365391  0.03137253 -0.00674863 ... -0.00253074 -0.00692547
  0.02892543]"
"36caa0a230c8422c8acb4dc62e35bb32","GIÁ","THÔNG SỐ","Giá là một thông số quan trọng trong giao dịch tài chính",549,"",['5b2f0bf433bcfc972d553e0b74427aa7'],"[ 0.0073995  -0.01533346 -0.0337631  ... -0.01198848  0.00120945
  0.04106124]"
"09940fed9d154504948bba2df1789a50","KHỐI LƯỢNG","THÔNG SỐ","Khối lượng là một thông số quan trọng trong giao dịch tài chính",550,"",['5b2f0bf433bcfc972d553e0b74427aa7'],"[ 0.04697535 -0.01514137 -0.03669711 ... -0.01419919 -0.00024328
  0.03856242]"
"4d6608557eed49368a6d09c7c5c664c5","THỜI ĐIỂM THỰC HIỆN","THỜI GIAN","Thời điểm thực hiện là thời điểm giao dịch được thực hiện",551,"",['5b2f0bf433bcfc972d553e0b74427aa7'],"[-0.02261408 -0.00044212 -0.02006575 ... -0.01887653 -0.0088059
 -0.00812635]"
"eb7c93eeb9dc41aab57d29e97ebb4951","GIAO DỊCH VAY VÀ CHO VAY","GIAO DỊCH","GIAO DỊCH VAY VÀ CHO VAY is a financial transaction where one party lends money to another with the commitment to repay the borrowed amount along with agreed-upon interest after a specified period. This type of transaction involves both borrowing and lending activities within the financial domain.",552,"",['5b2f0bf433bcfc972d553e0b74427aa7' 'ea96ddadb47760fb6285d78ff43334d1'],"[-0.0150562   0.00686845 -0.04060642 ... -0.00900351  0.02846075
  0.03073681]"
"3b6e2ac584b64847b53828c9d779fed3","BÊN VAY","","",553,"",['5b2f0bf433bcfc972d553e0b74427aa7'],"[ 0.03347199  0.01013815 -0.05139634 ...  0.00386215  0.03186276
  0.02125422]"
"e9b68002e035447baae848208cea5503","TRUNG TÂM LƯU KÝ CHỨNG KHOÁN VIỆT NAM","TỔ CHỨC","TRUNG TÂM LƯU KÝ CHỨNG KHOÁN VIỆT NAM is an organization actively involved in the securities registration field in Vietnam. They specialize in storing securities and participating in the securities market in Vietnam.",554,"",['100579c0649a951fa90b7a0391a7d23c' 'ea96ddadb47760fb6285d78ff43334d1'],"[-0.00896476  0.0367493  -0.02923381 ... -0.02329181  0.00615939
  0.01228772]"
"fe18353546824ca98294ce4be7b96e02","GIAO DỊCH VAY","HOẠT ĐỘNG TÀI CHÍNH","""Giao dịch vay là hoạt động tài chính mà các bên tự thỏa thuận và chịu trách nhiệm về các nội dung liên quan tới khối lượng vay, tài sản vay và hoàn trả, tài sản đảm bảo, lãi suất vay và các điều khoản khác""",555,"",['100579c0649a951fa90b7a0391a7d23c'],"[-0.00281388  0.02625126 -0.01750375 ... -0.01184103 -0.01017192
  0.0185961 ]"
"0e9740e25f5a460c81318336e00ac880","NHÀ TẠO LẬP THỊ TRƯỜNG","NGƯỜI","Nhà tạo lập thị trường mới được thực hiện vay trong giao dịch vay và cho vay",556,"",['100579c0649a951fa90b7a0391a7d23c'],"[ 0.02790481  0.00593139 -0.02747949 ... -0.01925044  0.00093155
 -0.01283363]"
"b7cd9a62710849778fdadced0d754687","SỬA/HỦY LỆNH GIAO DỊCH THỎA THUẬN","HOẠT ĐỘNG","Sửa/hủy lệnh giao dịch thỏa thuận",557,"",['199aaf11765d80d02409aaab8b691903'],"[-0.00930905  0.02054068  0.00837538 ...  0.00636441  0.0169828
 -0.02567861]"
"432a6b4962544200949421a96a405142","""QUY ĐỊNH SỬA, HỦY LỆNH THỎA THUẬN""","QUY TRÌNH","""Quy định sửa, hủy lệnh thỏa thuận chưa thực hiện""",558,"",['199aaf11765d80d02409aaab8b691903'],"[-0.00839873  0.06963174  0.00631932 ... -0.00717779  0.011122
 -0.03216414]"
"d6700b360ac141d282cdb567414bf4ce","QUY TRÌNH GIAO DỊCH CÔNG CỤ NỢ","QUY TRÌNH","Quy trình giao dịch công cụ nợ do SGDCK ban hành",559,"",['199aaf11765d80d02409aaab8b691903'],"[ 0.02942345  0.05972025  0.00266423 ... -0.01358885  0.00202871
  0.00025359]"
"c1b40a4039b44061a358e098867f7412","QUY TRÌNH GIAO DỊCH","QUY ĐỊNH","QUY TRÌNH GIAO DỊCH is a set of procedures issued by SGDCK to assist customers in buying and selling stocks. These procedures guide customers through the process of purchasing securities.",560,"",['2c4f225a4026bac08c45411f5f164b08' 'c305e9f4ac1d42bec43a03d0bcb8a30e'],"[ 0.01984988  0.03027361 -0.01269374 ...  0.01559488  0.01377276
 -0.00142512]"
"4643a7a319674adfb732b6f6122c7c64","LỆNH THỎA THUẬN","CÔNG CỤ GIAO DỊCH","""Quy định sửa, hủy lệnh thỏa thuận đã thực hiện""",561,"",['c305e9f4ac1d42bec43a03d0bcb8a30e'],"[ 0.00665362  0.03440363 -0.0301806  ...  0.00677093  0.00890591
 -0.05326651]"
"46e8056fb2ec4811ab33cb34a0dc9fb3","GIAO DỊCH CÔNG CỤ NỢ","CÔNG CỤ GIAO DỊCH","""Giao dịch công cụ nợ đã được xác lập trên hệ thống không được phép hủy bỏ, ngoại trừ các giao dịch quy định chi tiết theo Quy chế 770 tại khoản 2 Điều 18 Thông tư 30/2019/TT-BTC""",562,"",['c305e9f4ac1d42bec43a03d0bcb8a30e'],"[-0.0191952   0.03714938 -0.00361881 ... -0.03521664 -0.00045458
  0.00936364]"
"8b57a9f43a1942a49b58cf881835f974","SỞ GIAO DỊCH","ĐƠN VỊ","""Giao dịch trực tiếp tại Sở giao dịch, các Chi nhánh của MBSTrích dẫn một số nội dung chính về quy định giao dịch hiện hành tại các Sở giao dịch""",563,"",['c305e9f4ac1d42bec43a03d0bcb8a30e'],"[-0.00368081  0.01966004 -0.00575671 ...  0.01385972 -0.0039621
  0.02077649]"
"f78b01b0d93948c283644ec58f7be74a","THỜI HẠN THANH TOÁN","THỜI GIAN","""THỜI HẠN THANH TOÁN is a term that refers to the deadline for settling securities transactions, typically T+1. It is the specified time frame within which payment for stock market transactions must be made.""",564,"",['c305e9f4ac1d42bec43a03d0bcb8a30e' 'cfb84af0b32b80838186149eee2b7617'],"[-0.00478697 -0.01984011  0.02027674 ...  0.00682636  0.03324789
 -0.01660264]"
"8dbe8f9867e4448f998416c18923eac4","BÙ TRỪ ĐA PHƯƠNG","CHÍNH SÁCH","Bù trừ đa phương là quy trình thanh toán giao dịch chứng khoán trong vòng 1 ngày sau ngày giao dịch",565,"",['cfb84af0b32b80838186149eee2b7617'],"[-0.0498166   0.04459326 -0.01269778 ... -0.03878522  0.02028915
  0.00620758]"
"fe8ea8bf1395434393e04e8f7a33025f","QUY ĐỊNH GIAO DỊCH","CHÍNH SÁCH","Quy định giao dịch là các quy tắc và hướng dẫn về việc thực hiện giao dịch",566,"",['fb27603a4f1a2d91a8945c606f9ec33a'],"[ 0.00344057  0.0422212   0.00667492 ... -0.0237368  -0.00861932
 -0.0029166 ]"
"7d58b089bfc549e8951e91ad62541119","TRÁI PHIẾU DOANH NGHIỆP ABOND","SẢN PHẨM TRÁI PHIẾU","""Trái phiếu Doanh nghiệp ABond là sản phẩm trái phiếu doanh nghiệp được phát hành bởi các doanh nghiệp danh tiếng, đầu ngành tại Việt Nam""",567,"",['fb27603a4f1a2d91a8945c606f9ec33a'],"[ 0.02634815  0.0282421   0.0221889  ... -0.03858455  0.01517015
 -0.00433798]"
"1fa6d3118bd846c8837b5fa9fb78f262","NGÂN HÀNG TMCP QUÂN ĐỘI","NGÂN HÀNG","Ngân hàng Thương mại Cổ phần Quân Đội là một ngân hàng hoạt động trong lĩnh vực tài chính",568,"",['fb27603a4f1a2d91a8945c606f9ec33a'],"[-0.01948452  0.04393535  0.03181754 ... -0.00299221  0.02486469
  0.01181156]"
"62c65bbae33c4ee9a21b61f6f454c4b4","TMCP QUÂN ĐỘI","NGÂN HÀNG","TMCP Quân Đội là một ngân hàng hoạt động trong lĩnh vực tài chính và ngân hàng",569,"",['5745f5e4d87d8a641c08ff3c39924914'],"[-0.0035896   0.04211326  0.0238277  ... -0.02363355  0.02665173
 -0.00301597]"
"30b7034c4468473f98ee18d00ee73b33","CÔNG TY CP CHỨNG KHOÁN MB","CÔNG TY CHỨNG KHOÁN","Công ty CP Chứng khoán MB (MBS) là một công ty chuyên hoạt động trong lĩnh vực chứng khoán",570,"",['5745f5e4d87d8a641c08ff3c39924914'],"[ 0.02826324  0.04080847 -0.0091035  ... -0.02279293 -0.00272376
  0.0258563 ]"
"00f78b85e5b84999a810e311e540037b","LỢI ÍCH SẢN PHẨM","LỢI ÍCH","""Lợi suất từ đầu tư trái phiếu cao hơn lãi suất ngân hàng cùng kỳ hạn từ 1,2% đến 2%""",571,"",['5745f5e4d87d8a641c08ff3c39924914'],"[ 0.014719   -0.00530932 -0.00924059 ... -0.02509248 -0.03557586
 -0.00997612]"
"3e460d9f011d4b0b9ccaae7b6a5202de","ĐỘI NGŨ CHUYÊN GIA","NHÓM NGƯỜI","Đội ngũ chuyên gia của MBS là những chuyên gia có kinh nghiệm trong lĩnh vực chứng khoán",572,"",['5745f5e4d87d8a641c08ff3c39924914'],"[ 0.01117559  0.04315327  0.03428287 ... -0.032033   -0.0255969
  0.00263945]"
"9d98dece22eb401aa1a5ce9c88c603f0","BẢO TOÀN VỐN GỐC","TÍNH CHẤT","Bảo toàn vốn gốc là mục tiêu của nhiều nhà đầu tư khi tham gia vào các hoạt động đầu tư",573,"",['4e5d43d52ee94db71358bd3018506fed'],"[ 0.03028791  0.02919777 -0.01248218 ... -0.00268676 -0.0138812
  0.00087155]"
"81446ea789b24eaf9eab02dc07c3d984","BẢO MẬT THÔNG TIN KHÁCH HÀNG","CHỦ ĐỀ","Bảo mật thông tin khách hàng là quá trình đảm bảo thông tin của khách hàng được bảo vệ và không bị lộ ra ngoài",574,"",['2c4f225a4026bac08c45411f5f164b08'],"[ 0.04878321  0.00143125 -0.015374   ... -0.01558588 -0.00944136
 -0.01947599]"
"79f4b1c1b2be4cf7aa828846e20a4eb6","THÔNG TIN CẬP NHẬT","CHỦ ĐỀ","Thông tin cập nhật là quá trình cung cấp thông tin mới nhất và chính xác cho khách hàng",575,"",['2c4f225a4026bac08c45411f5f164b08'],"[ 0.02264199  0.02247818 -0.07571599 ... -0.0361653   0.00779456
 -0.00262321]"
"de04830d6e414fd5b39a9e90769d9452","DANH MỤC TRÁI PHIẾU","CÔNG CỤ ĐẦU TƯ","Danh mục trái phiếu là danh sách các trái phiếu mà MBS đang phân phối",576,"",['2c4f225a4026bac08c45411f5f164b08'],"[ 0.02841083  0.00567805 -0.0151929  ... -0.01110923  0.01802164
 -0.01029147]"
"69db426b97714835bf4937180774787a","CTCP ĐẦU TƯ HẢI PHÁT","TỔ CHỨC","CTCP Đầu tư Hải Phát là một công ty cổ phần đầu tư",577,"",['2c4f225a4026bac08c45411f5f164b08'],"[ 0.01374198 -0.02044006  0.01431532 ... -0.00193161  0.00224445
 -0.00529203]"
"9c7bc862339d4a5bb21ee5154d9b33bb","TRÁI PHIẾU HPXH2122005","CÔNG CỤ ĐẦU TƯ","Trái phiếu HPXH2122005 là một loại trái phiếu cụ thể",578,"",['2c4f225a4026bac08c45411f5f164b08'],"[ 0.00137918 -0.04314467 -0.03407059 ... -0.02804023 -0.01370623
 -0.03597291]"
"17bad53a0ebe4569839e5e151ff78593","CÔNG TY CỔ PHẦN ĐẦU TƯ XÂY DỰNG VÀ PHÁT TRIỂN NĂNG LƯỢNG VINA CONEX (VCP)","TỔ CHỨC","Công ty Cổ phần Đầu tư xây dựng và phát triển Năng lượng Vinaconex là một công ty cổ phần",579,"",['2c4f225a4026bac08c45411f5f164b08'],"[ 0.00826628  0.03822502 -0.0147209  ... -0.00605151  0.0295746
  0.02335236]"
"53d98f08e7c74158b7318357b6c660b3","CHUYÊN VIÊN CHĂM SÓC KHÁCH HÀNG","NGƯỜI","""CHUYÊN VIÊN CHĂM SÓC KHÁCH HÀNG are individuals who assist customers throughout the trading process and directly interact with them to provide support. They play a crucial role in helping clients make informed decisions, choose the right products, and achieve their financial goals.""",580,"",['2c4f225a4026bac08c45411f5f164b08' '6f128a0a28b0677d871bbdd1920eed09'],"[ 0.00150717 -0.01450405 -0.04769021 ...  0.00845983  0.00014255
  0.0368044 ]"
"cd601f77419c403889aadeee591915b5","NĂNG LƯỢNG VINADEX (VCP)","TỔ CHỨC","Năng lượng Vinaconex (VCP) là một tổ chức hoạt động trong lĩnh vực năng lượng",581,"",['6f128a0a28b0677d871bbdd1920eed09'],"[-0.0062807   0.05373105 -0.00086096 ... -0.01194458  0.01593917
  0.01786792]"
"0f564ebd53e940fba9d16674ac7bc038","THÔNG TIN TỔ CHỨC PHÁT HÀNH","THÔNG TIN","Thông tin về quá trình phát hành của tổ chức",582,"",['6f128a0a28b0677d871bbdd1920eed09'],"[ 0.02687968 -0.006823    0.01746492 ... -0.03667732  0.02907875
 -0.01884916]"
"7deb75816e4f473480e0c79ae99b5bf4","THÔNG TIN TRÁI PHIẾU","THÔNG TIN","Thông tin về trái phiếu",583,"",['6f128a0a28b0677d871bbdd1920eed09'],"[ 0.00896368  0.00984257 -0.01437067 ... -0.02362217  0.03569025
 -0.02138126]"
"7f85b181f1184f77aeb3ea2155cf4027","TRÁI PHIẾU RIÊNG LẺ","LOẠI TRÁI PHIẾU","TRÁI PHIẾU RIÊNG LẺ are a type of bond that is not publicly traded through mainstream information channels. They are independently traded on the stock market and are a form of investment originating from bond issuances. These bonds are a type of investment in the securities sector.",584,"","['29750a46f9f48a342b820405acb02ca8' '2e9c77aefcb96dfde90c451bba99ea10'
 '6f128a0a28b0677d871bbdd1920eed09' 'ab9239e37545bab393167cac4336ef7b']","[ 0.02237512  0.02172969 -0.01401672 ...  0.01149952  0.00618543
 -0.024419  ]"
"d148b2b2033048618f1a090a492a40a5","MÃ TRÁI PHIẾU RIÊNG LẺ","THÔNG TIN","Mã trái phiếu riêng lẻ is a unique identifier for each individual bond issued. It serves as the basic information for each specific bond.",585,"",['2e9c77aefcb96dfde90c451bba99ea10' '6f128a0a28b0677d871bbdd1920eed09'],"[ 0.03128324  0.00349238 -0.02109184 ...  0.00691067  0.02497579
 -0.00290502]"
"4d839a10353e4144a26563b0966721d5","PHƯƠNG TIỆN THÔNG TIN ĐẠI CHÚNG","CÔNG CỤ CHÀO BÁN","Phương tiện thông tin đại chúng là công cụ được sử dụng để chào bán sản phẩm hoặc dịch vụ cho công chúng",586,"",['2e9c77aefcb96dfde90c451bba99ea10'],"[ 0.02636621 -0.02162583 -0.06103674 ...  0.00634934  0.01975736
  0.01877122]"
"521a862bb196488389f17c0b0f4b6f4d","MỆNH GIÁ TRÁI PHIẾU RIÊNG LẺ","THÔNG TIN TRÁI PHIẾU","Mệnh giá trái phiếu riêng lẻ là số tiền cố định mà trái phiếu đại diện",587,"",['2e9c77aefcb96dfde90c451bba99ea10'],"[ 0.04986541  0.01633302 -0.00920613 ... -0.00266061  0.02164968
 -0.0181478 ]"
"22ea3328fb6343f4ad2862495ea27640","PHÁP LUẬT CHỨNG KHOÁN","QUY ĐỊNH","Pháp luật chứng khoán là hệ thống các quy định pháp lý liên quan đến hoạt động trên thị trường chứng khoán",588,"",['ab9239e37545bab393167cac4336ef7b'],"[-0.04600604  0.00181738 -0.04407593 ... -0.01461815  0.02380986
 -0.00780742]"
"3f9a2a2c1c0a424e8b4980ea9d48bdbe","NGHỊ ĐỊNH 65/2022/NĐ-CP","VĂN BẢN PHÁP LÝ","Nghị định 65/2022/NĐ-CP là văn bản pháp lý quy định về giao dịch trên thị trường chứng khoán",589,"",['ab9239e37545bab393167cac4336ef7b'],"[ 0.0074321  -0.02001275 -0.03464251 ...  0.00472654 -0.01821217
 -0.00797134]"
"aa2ec452728a4703ae1bdabe85b6c079","TPRL","LOẠI HÌNH GIAO DỊCH","TPRL là loại hình giao dịch được quy định tại MBS",590,"",['77440a6dc67b414b93e032c60ac86fca'],"[-0.0068833   0.04229169  0.0277948  ... -0.0270972  -0.0133088
 -0.0129709 ]"
"c5ddb31e0a9c4b2683e4631283dd505b","NHÂN VIÊN CHĂM SÓC","NGƯỜI","Nhân viên chăm sóc là người giúp đỡ và tư vấn cho khách hàng trong quá trình sử dụng sản phẩm hoặc dịch vụ",591,"",['9843dda47d8fa4ee99109e43c28ae2c3'],"[ 0.02756996  0.0094444  -0.03577353 ...  0.00379743 -0.0103481
  0.02391769]"
"07d8eeb549044ac88d2e788c146a0ef1","ĐVKD","TỔ CHỨC","""\u0110VKD is an organization that provides stock trading services. They conduct status checks, cancel/modify orders according to the regulations of the Stock Exchange and notify clients of the results. \u0110VKD also verifies order information and executes transactions on the system. It is an abbreviation for \u0110\u01a1n v\u1ecb ki\u1ec3m tra th\u00f4ng tin l\u1ec7nh.""",592,"","['17dce7613a6c56003b6c2cd4b5074283' '4d11c4b0dc5844f6a10fadd077fa6077'
 '78ebb589250e60c469defdab2bfd42c0' 'f18e64cf0b56da58916cf12abceef1dd']","[-0.04976529  0.00120569 -0.01666542 ...  0.02314438  0.00443378
  0.01237447]"
"47df2815030c4f1c99facd5cf2482526","THỜI GIAN GIAO DỊCH","THỜI GIAN","Thời gian giao dịch từ thứ Hai đến thứ Sáu hàng tuần với 2 phiên giao dịch",593,"",['f18e64cf0b56da58916cf12abceef1dd'],"[7.49462151e-06 2.44085188e-03 2.58843824e-02 ... 1.34780435e-02
 1.00642571e-03 6.71631610e-03]"
