"source","target","weight","description","text_unit_ids","id","human_readable_id","source_degree","target_degree","rank"
"NGUY CƠ","SỨC KHỎE",1.0,"Ngăn chặn hoặc giảm thiểu mối đe doạ đối với sức khỏe",['2bef9f2520b250df2955e1148e863a15'],"406822a1a01a4140baf9bbf1d479f07e","615",3,1,4
"NGUY CƠ","LỢI ÍCH CÔNG CỘNG",1.0,"Ngăn chặn hoặc giảm thiểu mối đe doạ đối với lợi ích công cộng",['2bef9f2520b250df2955e1148e863a15'],"fe47ba3762ae4feda39904d59cbb4160","616",3,1,4
"TRẺ EM","""CHA, MẸ, NGƯỜI GIÁM HỘ""",1.0,"""Cha, mẹ, người giám hộ có trách nhiệm pháp lý đối với trẻ em""",['2bac8cd2c646865c07a176576b25a409'],"53032c2afcb5474a88446ad7c5506980","617",3,1,4
"CHUYÊN GIA","LUẬT SƯ",1.0,"Chuyên gia có thể cần sự hỗ trợ hoặc tư vấn từ luật sư trong các vấn đề pháp lý",['2b16421c02f2ac235ddc41778b2e16f2'],"5c66a88612a245cb91fbba9c094f12fc","618",6,2,8
"CHUYÊN GIA","CÔNG CHỨNG VIÊN",1.0,"Chuyên gia có thể cần sự chứng thực từ công chứng viên cho các văn bản quan trọng",['2b16421c02f2ac235ddc41778b2e16f2'],"b4c54fb7ce0b4b77afd5fbe5a8a2527f","619",6,2,8
"CHUYÊN GIA","CƠ QUAN XẾP HẠNG",1.0,"Chuyên gia có thể cần đánh giá từ cơ quan xếp hạng về khả năng thanh toán và tín nhiệm của một tổ chức hoặc cá nhân",['2b16421c02f2ac235ddc41778b2e16f2'],"c8b60cdb74104667b5d2b4b70d74d039","620",6,2,8
"CHUYÊN GIA","KIỂM TOÁN VIÊN",1.0,"Chuyên gia có thể cần sự kiểm toán và đánh giá từ kiểm toán viên về báo cáo tài chính",['2b16421c02f2ac235ddc41778b2e16f2'],"333e294d7cc34df4abc47ad9ced3d186","621",6,2,8
"CHUYÊN GIA","CHỨNG CHỈ HÀNH NGHỀ CHỨNG KHOÁN",1.0,"Chuyên gia Dương Văn Chung có chứng chỉ hành nghề chứng khoán",['84aaa55c740cd0a46f92aaae2d4c4290'],"15e66e10d12f4520abca20985d2cb39c","622",6,1,7
"NHU CẦU","BÊN",1.0,"""Các bên có nhu cầu tìm hiểu thông tin cho mục đích nhận chuyển nhượng, nhận chuyển giao, hợp nhất, sáp nhập""",['c71a117a935af73367b81946726d7777'],"2a271d9b5d7b46fea4046d5590eed1d7","623",1,3,4
"BÊN","CƠ QUAN",1.0,"Bên có liên quan đến giao dịch cũng như việc thực hiện giao dịch của Khách hàng",['c71a117a935af73367b81946726d7777'],"99e372089bed4a0394af57175679f8e4","624",3,2,5
"YÊU CẦU","PHÍ XỬ LÝ",1.0,"Khách hàng phải trả phí xử lý cho MBS để thực hiện yêu cầu của mình",['1170f02c4f72abe944971b085d7e2626'],"62afe93767684ea38f861d20fb05ff71","625",3,1,4
"THỐNG","ĐƯỜNG TRUYỀN",1.0,"Thống cần đường truyền để hoạt động và cung cấp Dữ liệu cá nhân của Khách hàng",['0155a5af5c1988637b742a0797735194'],"8fc1fbff7e6c459c93ce2c2f5a62226e","626",8,1,9
"THỐNG","TẤN CÔNG MẠNG",1.0,"Thống có thể gặp sự cố do tấn công mạng ảnh hưởng đến Dữ liệu cá nhân của Khách hàng",['0155a5af5c1988637b742a0797735194'],"04b3ae04020349a9bc568f26d17eab14","627",8,1,9
"THỐNG","LỖI PHẦN CỨNG",1.0,"Lỗi phần cứng có thể gây ra sự cố trong việc cung cấp và xử lý Dữ liệu cá nhân của Khách hàng",['0155a5af5c1988637b742a0797735194'],"bbc4d367c60f41ad8a279c12e5cc7da6","628",8,1,9
"THỐNG","LỖI PHẦN MỀM",1.0,"Lỗi phần mềm có thể dẫn đến sự cố trong việc cung cấp và xử lý Dữ liệu cá nhân của Khách hàng",['0155a5af5c1988637b742a0797735194'],"9a1aff251eda416ea6270e6158e663fc","629",8,1,9
"TRÁI PHIẾU CHÍNH PHỦ","SỞ GIAO DỊCH CHỨNG KHOÁN HÀ NỘI",1.0,"Trái phiếu chính phủ được giao dịch tại Sở Giao dịch Chứng khoán Hà Nội",['52e9bb83e1dea49d72f739eff4157afb'],"7a9e50846c274338ab09e7313b540edb","630",2,1,3
"GIAO DỊCH MUA BÁN","KHỐI LƯỢNG GIAO DỊCH",1.0,"Khối lượng giao dịch tối thiểu của mỗi mã Công cụ nợ là 100 (một trăm) Công cụ nợ",['cb848450d765573a20628fb40c1c5422'],"b268cc3ef860434ba663dd46af633cc5","631",3,3,6
"GIAO DỊCH MUA BÁN","THÀNH VIÊN GIAO DỊCH",1.0,"Thành viên giao dịch tham gia vào giao dịch mua bán Công cụ nợ",['cb848450d765573a20628fb40c1c5422'],"1c9f67904a4c4fcc8cdac6a605900248","632",3,3,6
"CÔNG CỤ NỢ","MỆNH GIÁ",1.0,"Mệnh giá của công cụ nợ niêm yết trên SGDCK là 100.000 (một trăm nghìn) đồng hoặc bội số của 100.000 (một trăm nghìn) đồng",['e94cfb8c395a24fbf6db9a2baed8c5d5'],"e00c403d1dc84ba6a37ee193596e320f","633",7,1,8
"CÔNG CỤ NỢ","ĐƠN VỊ GIAO DỊCH",1.0,"Đơn vị giao dịch quy định là 01 (một) công cụ nợ",['e94cfb8c395a24fbf6db9a2baed8c5d5'],"3f2e726c3b624fe7bf11de9be2c0457e","634",7,1,8
"CÔNG CỤ NỢ","ĐƠN VỊ YẾT GIÁ",1.0,"Đơn vị của giá yết quy định là 01 (một) đồng",['e94cfb8c395a24fbf6db9a2baed8c5d5'],"f71dc0c394f04771af7e2ed37f85647e","635",7,3,10
"CÔNG CỤ NỢ","KHỐI LƯỢNG GIAO DỊCH",1.0,"Khối lượng giao dịch Công cụ nợ tối thiểu áp dụng cho hình thức thỏa thuận điện tử và hình thức thỏa thuận thông thường là 100 (m",['e94cfb8c395a24fbf6db9a2baed8c5d5'],"2fea9c1856e54a91b79a9ce85755fbf5","636",7,3,10
"CÔNG CỤ NỢ","THÀNH VIÊN GIAO DỊCH",1.0,"Thành viên giao dịch tham gia vào giao dịch công cụ nợ với nhà đầu tư hoặc với nhau",['0bd73ffe9a13d46d48e9c6980b189c06'],"7823b4c5b3364c5f890d05f33a46bdde","637",7,3,10
"ĐƠN VỊ YẾT GIÁ","ĐƠN VỊ GIAO DỊCH TPDNRL",1.0,"Đơn vị giao dịch TPDNRL có khối lượng giao dịch tối thiểu là 1 trái phiếu và đơn vị yết giá là 1 đồng",['12f624e00deebef43a41293851609f1d'],"183f3a0b73ff41c5bb4a19fd7adf0c1d","638",3,1,4
"KHỐI LƯỢNG GIAO DỊCH","HỆ THỐNG TÍNH",1.0,"Hệ thống tính được làm tròn đến 01 (một) đồng",['cb848450d765573a20628fb40c1c5422'],"392e06f17d724484a9cfb85fe69aac50","639",3,1,4
"THÀNH VIÊN GIAO DỊCH","THỎA THUẬN",1.0,"Thành viên giao dịch tham gia vào quá trình thỏa thuận giao dịch",['4d11c4b0dc5844f6a10fadd077fa6077'],"6f49e00cdac04a358173ecd40351ee00","640",3,3,6
"LỆNH THỎA THUẬN ĐIỆN TỬ TOÀN THỊ TRƯỜNG","HÌNH THỨC GIAO DỊCH",1.0,"""Lệnh thỏa thuận điện tử toàn thị trường: là các lệnh chào mua, chào bán với cam kết chắc chắn có hiệu lực trong ngày được chào công khai trên hệ thống""",['0bd73ffe9a13d46d48e9c6980b189c06'],"3fef96af4ec343da8c34f8b09518de8a","641",1,1,2
"LỆNH THỎA THUẬN ĐIỆN TỬ TÙY CHỌN","GIAO DỊCH MUA BÁN LẠI",1.0,"Lệnh thỏa thuận điện tử tùy chọn là loại lệnh áp dụng trong giao dịch mua bán lại",['55c694e950262cc7801d636dbb928245'],"bd403eff654e42c997e5656a2b1c1a20","642",3,5,8
"LỆNH THỎA THUẬN ĐIỆN TỬ TÙY CHỌN","GIAO DỊCH VAY",1.0,"Lệnh thỏa thuận điện tử tùy chọn được sử dụng trong giao dịch vay",['100579c0649a951fa90b7a0391a7d23c'],"5763d829837144f199fac2b490b38110","643",3,5,8
"CAM KẾT","LỆNH THỎA THUẬN ĐIỆN TỬ",1.0,"Cam kết chắc chắn được chào công khai trên hệ thống",['dac97e22f33a54daa033288fefb7670a'],"234c6f1859f0405ab607f0be53e7b06c","644",1,1,2
"NHÓM THÀNH VIÊN","TOÀN THỊ TRƯỜNG",1.0,"Nhóm thành viên hoặc toàn thị trường có thể liên quan đến nhau trong quá trình hoạt động giao dịch",['5a5098a7da5079c20d8cd8f4078f9f9f'],"21800eab85b94d4880bcada7a60763e5","645",1,1,2
"LỆNH CHÀO VỚI CAM KẾT CHẮC CHẮN","THÀNH VIÊN",1.0,"Lệnh chào với cam kết chắc chắn chỉ được gửi đích danh cho thành viên gửi lệnh yêu cầu chào giá",['5a5098a7da5079c20d8cd8f4078f9f9f'],"b8bb28a7a9624b6d805be89adfe29eb5","646",1,1,2
"HÌNH THỨC THỎA THUẬN THÔNG THƯỜNG","LỆNH BÁO CÁO GIAO DỊCH",1.0,"Lệnh báo cáo giao dịch là một hình thức thỏa thuận thông thường được sử dụng trong giao dịch",['5a5098a7da5079c20d8cd8f4078f9f9f'],"61f26f8850504d56a6b7cd764c33299d","647",1,4,5
"LỆNH BÁO CÁO GIAO DỊCH","GIAO DỊCH MUA BÁN LẠI",1.0,"Lệnh báo cáo giao dịch là loại lệnh áp dụng trong giao dịch mua bán lại",['55c694e950262cc7801d636dbb928245'],"d4456fac0ada4b6fbe3cfee873403d00","648",4,5,9
"LỆNH BÁO CÁO GIAO DỊCH","GIAO DỊCH VAY",1.0,"Lệnh báo cáo giao dịch được sử dụng trong giao dịch vay",['100579c0649a951fa90b7a0391a7d23c'],"f8fd3fcf650b47b2b1692506ebe77762","649",4,5,9
"BÁO CÁO GIAO DỊCH","HỆ THỐNG GIAO DỊCH",1.0,"Báo cáo giao dịch cần được nhập vào hệ thống giao dịch",['93a3e213610179f15f67d6b97cb5d653'],"d95acc24180c47caa34114627d501592","650",3,1,4
"BÁO CÁO GIAO DỊCH","THỎA THUẬN",1.0,"Thỏa thuận giao dịch cần báo cáo kết quả vào hệ thống",['4d11c4b0dc5844f6a10fadd077fa6077'],"f4753ab09adc42a9a52754e95440d4b9","651",3,3,6
"THỜI GIAN","LOẠI HÌNH GIAO DỊCH",1.0,"Thời gian kể từ ngày nhập kết quả giao dịch mua bán thông thường vào hệ thống đến ngày thực hiện giao dịch không được vượt quá ba (03) ngày làm việc",['3e7137a5586a37c27f0515f4775e12dd'],"12f5a7c56b454a3d8aae97f65908f96b","652",1,4,5
"LOẠI HÌNH GIAO DỊCH","GIAO DỊCH MUA BÁN THÔNG THƯỜNG",1.0,"Giao dịch mua bán thông thường là một trong các loại hình giao dịch",['3e7137a5586a37c27f0515f4775e12dd'],"95f79ff0b8a34080ae2ac8448ce561f1","653",4,1,5
"LOẠI HÌNH GIAO DỊCH","GIAO DỊCH MUA BÁN LẠI",1.0,"Giao dịch mua bán lại là một trong các loại hình giao dịch",['3e7137a5586a37c27f0515f4775e12dd'],"8733d4602c084e1cab1384dde0306abf","654",4,5,9
"LOẠI HÌNH GIAO DỊCH","PHƯƠNG THỨC GIAO DỊCH",1.0,"Phương thức giao dịch là mua bán thông thường với phương thức giao dịch thoả thuận điện tử và thỏa thuận thông thường",['12f624e00deebef43a41293851609f1d'],"ded3a49efdf6479a991cad53d0758cf4","655",4,1,5
"GIAO DỊCH MUA BÁN LẠI","BÊN BÁN",1.0,"Bên bán trong giao dịch mua bán lại chuyển giao quyền sở hữu công cụ nợ cho bên mua và cam kết mua lại sau một thời gian xác định",['b811eb9222b8eeedce1c40b89e3bc016'],"816fceb7e1ca4b5d9277368f78e6ed80","656",5,2,7
"GIAO DỊCH MUA BÁN LẠI","BÊN MUA",1.0,"Bên mua trong giao dịch mua bán lại nhận quyền sở hữu công cụ nợ từ bên bán và cam kết mua lại sau một thời gian xác định",['b811eb9222b8eeedce1c40b89e3bc016'],"50539d4503a4495097f49a8ed83e2462","657",5,2,7
"THỎA THUẬN ĐIỆN TỬ","THỎA THUẬN THÔNG THƯỜNG",1.0,"Thỏa thuận điện tử và thỏa thuận thông thường là phương thức giao dịch trong loại hình giao dịch",['12f624e00deebef43a41293851609f1d'],"d6f67aa7ef0e4a19bf5830e777aafea5","658",1,1,2
"GIAO DỊCH MUA LẠI","GIAO DỊCH BÁN CÔNG CỤ NỢ",1.0,"Giao dịch bán công cụ nợ kết hợp với giao dịch mua lại cùng công cụ nợ đó",['5b2f0bf433bcfc972d553e0b74427aa7'],"bbf61f9cd3e14f46a010d704e86be008","659",4,1,5
"GIAO DỊCH MUA LẠI","GIÁ",1.0,"Giá của giao dịch mua lại phải được xác định trước",['5b2f0bf433bcfc972d553e0b74427aa7'],"5d34e587bd2f41dba285e9178f179577","660",4,1,5
"GIAO DỊCH MUA LẠI","KHỐI LƯỢNG",1.0,"Khối lượng của giao dịch mua lại phải được xác định trước",['5b2f0bf433bcfc972d553e0b74427aa7'],"901b491be7344401b4544ff05e591a0e","661",4,1,5
"GIAO DỊCH MUA LẠI","THỜI ĐIỂM THỰC HIỆN",1.0,"Thời điểm thực hiện của giao dịch mua lại phải được xác định trước",['5b2f0bf433bcfc972d553e0b74427aa7'],"ecacbf62b81d485396a56e1730e75a04","662",4,1,5
"BÊN BÁN","BÊN MUA",1.0,"Bên bán trong giao dịch thông thường lần 1 là bên mua trong giao dịch thông thường lần 2",['5b2f0bf433bcfc972d553e0b74427aa7'],"ba0ad1bcf02b4928a1b7ff7b23acdd6f","663",2,2,4
"GIAO DỊCH BÁN KẾT HỢP MUA LẠI","GIAO DỊCH THÔNG THƯỜNG LẦN 1",1.0,"Giao dịch bán kết hợp mua lại bao gồm một giao dịch bán công cụ nợ kết hợp với một giao dịch mua lại cùng công cụ nợ đó tại một thời điểm xác định",['55c694e950262cc7801d636dbb928245'],"0e3c66c25d7e43a7960c37d28315e5d8","664",2,1,3
"GIAO DỊCH BÁN KẾT HỢP MUA LẠI","GIAO DỊCH THÔNG THƯỜNG LẦN 2",1.0,"Giao dịch bán kết hợp mua lại bao gồm một giao dịch bán công cụ nợ kết hợp với một giao dịch mua lại cùng công cụ nợ đó tại một thời điểm xác định",['55c694e950262cc7801d636dbb928245'],"a0e0d5b7db9f4efcb5277856db799775","665",2,1,3
"GIAO DỊCH VAY VÀ CHO VAY","BÊN VAY",1.0,"Giao dịch vay và cho vay liên quan đến việc vay công cụ nợ",['5b2f0bf433bcfc972d553e0b74427aa7'],"3f85dab93736440f9776020b6410aa9b","666",3,1,4
"GIAO DỊCH VAY VÀ CHO VAY","TRUNG TÂM LƯU KÝ CHỨNG KHOÁN VIỆT NAM",1.0,"Giao dịch vay và cho vay được thực hiện trên hệ thống vay và cho vay của Trung tâm Lưu ký chứng khoán Việt Nam",['ea96ddadb47760fb6285d78ff43334d1'],"710ed70c346342ff81ccf205e30271bb","667",3,2,5
"TRUNG TÂM LƯU KÝ CHỨNG KHOÁN VIỆT NAM","GIAO DỊCH VAY",1.0,"Giao dịch vay tuân thủ các quy định áp dụng cho các bên tham gia giao dịch và quy chế của Trung tâm Lưu ký Chứng khoán Việt Nam",['100579c0649a951fa90b7a0391a7d23c'],"b3d3e8ba2ede4574a0498f082f0c15ae","668",2,5,7
"GIAO DỊCH VAY","NHÀ TẠO LẬP THỊ TRƯỜNG",1.0,"Nhà tạo lập thị trường mới được thực hiện vay trong giao dịch vay và cho vay",['100579c0649a951fa90b7a0391a7d23c'],"8686013390614eca9116ccbab27431d7","669",5,1,6
"""QUY ĐỊNH SỬA, HỦY LỆNH THỎA THUẬN""","QUY TRÌNH GIAO DỊCH CÔNG CỤ NỢ",1.0,"""Quy định sửa, hủy lệnh thỏa thuận chưa thực hiện phải tuân thủ theo quy trình giao dịch công cụ nợ do SGDCK ban hành""",['199aaf11765d80d02409aaab8b691903'],"fd8c8b7e3b9248abb1d8cb8958ab86d3","670",1,1,2
"QUY TRÌNH GIAO DỊCH","GIAO DỊCH CÔNG CỤ NỢ",1.0,"Quy trình giao dịch công cụ nợ do SGDCK ban hành liên quan đến giao dịch công cụ nợ đã được xác lập trên hệ thống",['c305e9f4ac1d42bec43a03d0bcb8a30e'],"039594428123415f95deb246f5097169","671",4,4,8
"QUY TRÌNH GIAO DỊCH","LỆNH THỎA THUẬN",1.0,"""Quy định sửa, hủy lệnh thỏa thuận đã thực hiện trong quy trình giao dịch""",['c305e9f4ac1d42bec43a03d0bcb8a30e'],"d78ce7696ff14234a544de945ffe40d6","672",4,1,5
"QUY TRÌNH GIAO DỊCH","SỞ GIAO DỊCH",1.0,"Trích dẫn một số nội dung chính về quy định giao dịch hiện hành tại các Sở giao dịch",['c305e9f4ac1d42bec43a03d0bcb8a30e'],"59b21508be904875af22b5c1cfdcd211","673",4,2,6
"GIAO DỊCH CÔNG CỤ NỢ","SỞ GIAO DỊCH",1.0,"Giao dịch trực tiếp tại Sở giao dịch liên quan đến giao dịch công cụ nợ",['c305e9f4ac1d42bec43a03d0bcb8a30e'],"e9c7a1d505b14229afbbef7c0d04751e","674",4,2,6
"CTCP ĐẦU TƯ HẢI PHÁT","TRÁI PHIẾU HPXH2122005",1.0,"CTCP Đầu tư Hải Phát phát hành trái phiếu HPXH2122005",['2c4f225a4026bac08c45411f5f164b08'],"4b0efcd54efc40e8a884ac6c31deada2","675",1,2,3
"TRÁI PHIẾU HPXH2122005","CÔNG TY CỔ PHẦN ĐẦU TƯ XÂY DỰNG VÀ PHÁT TRIỂN NĂNG LƯỢNG VINA CONEX (VCP)",1.0,"Công ty Vinaconex phát hành trái phiếu HPXH2122005",['2c4f225a4026bac08c45411f5f164b08'],"0970f08f3d1a4d638d44e2ccb9237382","676",2,1,3
"NĂNG LƯỢNG VINADEX (VCP)","THÔNG TIN TỔ CHỨC PHÁT HÀNH",1.0,"Năng lượng Vinaconex (VCP) phát triển và tổ chức phát hành trái phiếu",['6f128a0a28b0677d871bbdd1920eed09'],"8f10c11ecb5142029869025521c73431","677",2,1,3
"NĂNG LƯỢNG VINADEX (VCP)","THÔNG TIN TRÁI PHIẾU",1.0,"Năng lượng Vinaconex (VCP) liên quan đến thông tin về trái phiếu",['6f128a0a28b0677d871bbdd1920eed09'],"e36a0e3901864a7eaa5f5ad4280a6471","678",2,1,3
"TRÁI PHIẾU RIÊNG LẺ","MÃ TRÁI PHIẾU RIÊNG LẺ",2.0,"""TRÁI PHIẾU RIÊNG LẺ, also known as MÃ TRÁI PHIẾU RIÊNG LẺ, is a unique identifier for each individual bond issued. This code is used to distinguish and track each specific bond in the market.""",['2e9c77aefcb96dfde90c451bba99ea10' '6f128a0a28b0677d871bbdd1920eed09'],"6fce354faa104fe58ba8a565eb3c43f2","679",9,1,10
"TRÁI PHIẾU RIÊNG LẺ","MỆNH GIÁ TRÁI PHIẾU RIÊNG LẺ",1.0,"Mệnh giá trái phiếu riêng lẻ là số tiền cố định mà trái phiếu đại diện",['2e9c77aefcb96dfde90c451bba99ea10'],"20585e9a43c04375aa334e946e2dd144","680",9,1,10
"TRÁI PHIẾU RIÊNG LẺ","NGHỊ ĐỊNH 65/2022/NĐ-CP",1.0,"Nghị định 65/2022/NĐ-CP quy định về giao dịch trái phiếu riêng lẻ",['ab9239e37545bab393167cac4336ef7b'],"32e343c0ae454660bdfcd1d3133baf0a","681",9,1,10
"THỜI GIAN GIAO DỊCH","TPDNRL",1.0,"TPDNRL giao dịch theo thời gian từ thứ Hai đến thứ Sáu hàng tuần",['f18e64cf0b56da58916cf12abceef1dd'],"505ab840f6cc4fa6a839ebfe82d255ed","682",1,2,3
"PHIÊN GIAO DỊCH","NGHỈ TRƯA",1.0,"Phiên giao dịch chiều từ 13h00 - 15h00 và nghỉ trưa từ 11h30 - 13h00",['12f624e00deebef43a41293851609f1d'],"e38eb1698900424bb7392a74ff0f3351","683",1,1,2
"NHẬP LỆNH","""HỦY, SỬA LỆNH""",1.0,"""Hủy, sửa lệnh là quá trình thay đổi thông tin đã được nhập vào hệ thống""",['4d11c4b0dc5844f6a10fadd077fa6077'],"855c57eecf2a45c7aab02ff1ac36938d","684",2,2,4
"THỎA THUẬN","PHƯƠNG THỨC THANH TOÁN",1.0,"Phương thức thanh toán được thỏa thuận giữa bên mua và bên bán",['4d11c4b0dc5844f6a10fadd077fa6077'],"6ee77949c94d4906bd98c24341fdfa03","685",3,1,4
"ĐỘI NGŨ CHUYÊN VIÊN QUAN HỆ KHÁCH HÀNG","KHỐI NGHIÊN CỨU MBS",1.0,"""Đội ngũ chuyên viên quan hệ khách hàng được hỗ trợ bởi Khối Nghiên cứu MBS với các sản phẩm nghiên cứu chuyên nghiệp, độc lập và đa dạng""",['da0fc02ebeaa7d8a244815162b4bce1a'],"d06f506604b249feb423915db282ed75","686",1,2,3
"COPI24","LEADER",1.0,"Copi24 giúp bạn (copier) đơn giản hóa và tối ưu hoạt động đầu tư cùng các chuyên gia hàng đầu",['ad2ff5cd62185a7e86d52e68285426d7'],"0f642f63d4af4fc38298822bfc952719","687",3,4,7
"LEADER","NHÀ ĐẦU TƯ TÀI NĂNG",1.0,"Nhà đầu tư tài năng được xem là Leader trong việc đầu tư",['dfd98af875b627510a891c3d4e375775'],"e017ad1f09b049a7ad41d5a11dc1e3d9","688",4,2,6
"LEADER","COP24",1.0,"Cop24 cho phép người dùng sao chép giao dịch và danh mục đầu tư của các Leader",['dc7f8f92d980ce2b57ed53931cacfbb6'],"5cbced0ba7044b7490f520a436261c57","689",4,3,7
"LEADER","QUẢN LÝ SAO CHÉP",1.0,"Quản lý sao chép có thể dừng sao chép hoặc thay đổi Leader mọi lúc khi cần",['84aaa55c740cd0a46f92aaae2d4c4290'],"d45dea925f8d4e7e93d0e17317001eec","690",4,1,5
"NHÀ ĐẦU TƯ TÀI NĂNG","ỦY THÁC",2.0,"Hành động ủy thác cho nhà đầu tư tài năng giao dịch mua bán cổ phiếuNhà đầu tư tài năng được ủy thác giao dịch mua bán cổ phiếu",['dfd98af875b627510a891c3d4e375775'],"8123eee04a3a4c779f03bdb85de99f9f","691",2,1,3
"GIAO DIỆN","NGƯỜI MỚI BẮT ĐẦU",1.0,"""Giao diện đơn giản, thân thiện giúp người mới bắt đầu dễ dàng thao tác""",['dfd98af875b627510a891c3d4e375775'],"6129d90c83194bcfaede9ff00a011297","692",1,2,3
"NGƯỜI MỚI BẮT ĐẦU","THAO TÁC",1.0,"Người mới bắt đầu thực hiện thao tác để tham gia vào hoạt động đầu tư",['dc7f8f92d980ce2b57ed53931cacfbb6'],"6ef76e963a564dbe9c9feff4f8ce1683","693",2,1,3
"COP24","QUẢN LÝ SẢN PHẨM",1.0,"Quản lý sản phẩm ủy thác quản lý tài khoản GDCK - Cop24",['dc7f8f92d980ce2b57ed53931cacfbb6'],"1c8bad73fda646f8b3f413e432f0e351","694",3,1,4
